ticker,company,sector,industry,market_cap,roic_5y_avg,roe_5y_avg,gross_margin_5y_avg,operating_margin_5y_avg,fcf_margin_5y_avg,revenue_cagr_5y,eps_cagr_5y,debt_to_equity,interest_coverage,current_ratio,fcf_yield,pe,ev_ebit,shares_change_5y_pct
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,80737602000,0.17304024560033765,0.2136686952489099,0.8468249105088381,0.3722149507291636,0.3183790948911278,-0.02805030382999507,-0.12869177993814784,0.0865696854134607,81.68721461187215,4.125515062723194,0.050540267470416074,17.921290921755283,22.450432376533723,-0.01040681173131508
REXR,"Rexford Industrial Realty, Inc.",Real Estate,REIT - Industrial,9001548160,0.04501281042820483,0.02819195420596955,0.768117332822222,0.6110266974835683,0.22256633343855442,0.2203878253491871,0.018244601098569957,0.41366336968355416,3.628428166973299,7.164193553047926,0.02318056808574582,45.02325581395349,32.40810744207675,0.6689629702259987
RF,Regions Financial Corporation,Financial Services,Banks - Regional,23712500000,0.09756544675712847,0.12328717606749924,0.8385941928664561,0.33856065861611073,0.28758500274414633,0.09830490785144486,-0.020715154523045398,0.25647219450716796,1.3174831892411143,0.2998908081711885,0.09071164997364259,11.731601731601732,6.44896099161502,-0.08472803347280333
RGA,"Reinsurance Group of America, Incorporated",Financial Services,Insurance - Reinsurance,13446264480,0.008366938344959102,0.08326872850595649,0.14158689155568877,0.06130956611491454,0.2333307855824331,0.09143455564304892,0.1827415408990929,0.4241883961072729,4.2076502732240435,0,0.3042480687543341,11.341137123745819,9.732639272727273,-0.025250737463126893
RGEN,Repligen Corporation,Healthcare,Medical - Instruments & Supplies,9214503240,0.031242994272594693,0.03980590389995122,0.49922412078661954,0.12610331846639244,0.11920829299373996,0.024345692024264176,-0.2128407409983336,0.32759057018824583,2.5710093643464376,8.37383858760473,0.010190240054655405,188.34482758620692,156.74292926919333,0.022157593383622665
RGLD,"Royal Gold, Inc.",Basic Materials,Gold,15432345652.49,0.0823649703339583,0.08950974381062624,0.8186608294937819,0.5479385452471969,0.07334625851182296,0.1241922076158204,0.12476672308921888,0.13491581122600818,28.40491452991453,3.1215554599887527,-0.02980149682726905,33.09666414134395,24.31900801518035,0.05786429883771027
RHP,"Ryman Hospitality Properties, Inc.",Real Estate,REIT - Hotel & Motel,5850354600,0.06599011540531871,2.1358504669416734,0.2646744182625642,0.14563861774329367,0.12050401445127949,0.2869795804339097,,5.724897087523595,2.023906826377088,73.1320829480914,0.039723062256773294,24.01522842639594,19.751299589603285,0.12322197394953394
RIOT,"Riot Platforms, Inc.",Financial Services,Financial - Capital Markets,4316913505.66,-0.10702593447248379,-0.13547938636932252,0.22150737813976992,-0.5106054458256715,-2.0749787867208944,0.3200195016691332,,0.30323124146814695,-16.56838137839629,0.955159384811878,-0.1793665772975959,-6.4974358974358974,,2.6458985632570484
RIVN,"Rivian Automotive, Inc.",Consumer Cyclical,Auto - Manufacturers,23376060000,-0.3279738874387896,-0.5692307539306183,-2.2021367421644467,-16.753128733198135,-17.30587147958999,2.1459083889516504,,1.4566360052562417,-13.083941605839415,2.3265637692932577,-0.10647645497145371,-6.420195439739414,,4.813725490196078
RJF,"Raymond James Financial, Inc.",Financial Services,Financial - Capital Markets,34865200000,0.10744461911548034,0.16957754138052988,0.9140758233951318,0.2015735429216515,0.13133820745511243,0.12939660742261339,0.1164285244730694,0.3635127569383348,2.4694098538170004,0.3198314283115544,0.0644195358122139,16.391263057929724,6.14365270773953,-0.01798736023334957
RKLB,"Rocket Lab USA, Inc.",Industrials,Aerospace & Defense,37019175122.560005,-0.16708553771953158,-0.2622998489361225,0.17606078363175842,-0.7646622190179061,-0.7401745831943115,0.7633994575938798,,0.14748927609425655,-8.638982219034316,4.082636721319317,-0.008692954365800736,-188.54054054054055,,0.17349856296039712
RKT,"Rocket Companies, Inc.",Financial Services,Financial - Mortgages,64015391534.12761,0.05234771936449582,0.11150334153085029,0.9296686607758378,0.1406571032411173,0.22838171568968413,-0.149930546855502,,0,0.7371007371007371,16.61754385964912,-0.08415686088755589,-701.4492753623189,102.19898589021268,17.88618998946884
RMBS,Rambus Inc.,Technology,Semiconductors,9900412380,0.09297452789164626,0.13078070104832867,0.7192064507982698,0.23101180057457746,0.45219543634162207,0.21166486750669722,0.9056389378850043,0.03199296406911336,189.52585579024034,8.2009056678886,0.033652840630462706,42.9392523364486,37.51162820547308,-0.02529446887043374
RMD,ResMed Inc.,Healthcare,Medical - Devices,37852728000,0.1670308105856895,0.21165953208226548,0.571841214113052,0.28789189427752726,0.19566713340360703,0.12640515354322046,0.30890726032185056,0.1427334325425584,133.66349432944722,3.4398353481434962,0.04389968934339422,27.015706806282722,22.247486743211997,0.009655020541864845
RNR,RenaissanceRe Holdings Ltd.,Financial Services,Insurance - Reinsurance,12616748535.6,-0.04446512290194793,0.09469692517045575,0.19711256808777358,0.130171867378784,0.2938696728731764,0.2474102185321494,,0.20064345083156476,33.214799920564,5.026755167910323,0.29271463955862786,4.953488372093024,3.2921080287737525,-0.048697080833562945
ROAD,"Construction Partners, Inc.",Industrials,Engineering & Construction,6977877713,0.049919418492899915,0.08456711653098514,0.1317396920885625,0.04952078697292243,0.022019154627698843,0.32562012899878146,0.47379915775165027,1.8522483916562404,2.653921069523451,1.6061063692341526,0.021979748901913725,68.64864864864865,35.4916231781921,0.06404258345597635
ROK,"Rockwell Automation, Inc.",Industrials,Industrial - Machinery,39392031000,0.1285268421170686,0.36199898589695173,0.43016664402969534,0.15738690283481138,0.1250159768526283,0.04492079268656135,-0.09786464950120033,0.9980842911877394,9.121794871794872,1.135268505079826,0.03447397774438185,45.45253576072821,29.91639564300773,-0.028448275862068995
ROKU,"Roku, Inc.",Communication Services,Entertainment,15964737460,-0.08288547843729807,-0.08484675060516879,0.4568636433791259,-0.07327707808003059,0.04451334262634158,0.1441267811733531,-0.23358503652524687,0.3279970052051491,-2.950682056663169,2.7486172108263607,0.029968422668943784,180.81666666666666,,0.10883882149046786
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Products & Services,29055982100,0.2081509269647123,0.34438175488166795,0.5156142000230014,0.189059267366342,0.16427307109311018,0.11604237950256024,0.10923483613079732,0.7552857010843901,25.53806288955809,0.6017402374208332,0.022371331237845165,55.064220183486235,41.12618275205809,-0.016154730984810572
ROP,"Roper Technologies, Inc.",Technology,Software - Application,47717936000,0.05205006562990028,0.08130656916456944,0.697245642258544,0.2818275431831977,0.29698624866907464,0.13075614558150384,0.08364498939516385,0.4678218444282373,6.878153843076923,0.5175273781404337,0.05224241048481225,31.106219426974143,25.374222074516517,0.018043684710351338
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel - Retail,60318035670.200005,0.16395709099693204,0.3775667042869621,0.27203441760372626,0.11688108420667079,0.07565579308124917,0.04722328743123527,0.07936448615450598,0.842405820950593,82.29548908748252,1.5827246964065977,0.03659946772919636,28.325825825825827,22.507553185708424,-0.09035907094248585
RPM,RPM International Inc.,Basic Materials,Chemicals - Specialty,14522568800,0.11284136021855531,0.246647885835664,0.3913014971309516,0.11284390546098991,0.06690423146051398,0.048241851293819416,0.08432807936444453,1.0272378867633665,9.387951482758979,2.1604173779359663,0.0370636908258269,21.159851301115243,18.960169296103786,-0.005953215827450231
RPRX,Royalty Pharma plc,Healthcare,Biotechnology,16688113680,0.07087155286287819,0.10629193847548202,1.0,0.524525495922967,1.07574332991505,0.009551240562759578,0.048386836130141164,1.3819754820979173,5.0688998387851685,0.9729476541587618,0.14919738969563395,16.583690987124463,16.043633148190658,0.04120840706471163
RRC,Range Resources Corporation,Energy,Oil & Gas Exploration & Production,8389870180,0.16491868683083122,0.2120528169713171,0.3886164704407849,0.31948714918556226,0.16822939708803214,-0.04375607599559417,0.1421711119597382,0.31783477408958893,7.96623354338065,0.6722811093364309,0.07030323322595201,12.77536231884058,11.682498773386435,-0.020254300796337055
RRX,Regal Rexnord Corporation,Industrials,Industrial - Machinery,9303216000,0.04377373438015113,0.03514182870039676,0.33638469045898217,0.11103984064467416,0.09516844771213433,0.11715848813861096,-0.03218612590156844,0.7386215864759428,1.9624856815578464,2.145297793245274,0.09599906096988396,33.25118483412322,20.19074274040566,0.40169133192389017
RS,Reliance Steel & Aluminum Co.,Basic Materials,Steel,15181562850,0.13794894189531662,0.17782472724511647,0.2864928693134702,0.111993971183426,0.0665784317260975,0.0035466117109486106,-0.1068605375988333,0.2775972441109608,18.359066427289047,4.882796839995284,0.033099359068951194,20.53091684434968,16.580640377469194,-0.16865716500308459
RSG,"Republic Services, Inc.",Industrials,Waste Management,66100967000,0.08234568820525713,0.16387122091136125,0.31958177456426523,0.19104129785312934,0.13328590161468573,0.10089673070736316,0.14110944905092038,0.04979946524064171,5.7874564459930316,0.6423116089613035,0.036444247479768335,30.893586005830905,20.054475316074655,-0.021677420164297967
RSI,"Rush Street Interactive, Inc.",Consumer Cyclical,"Gambling, Resorts & Casinos",4522818098.447885,-0.488043201268895,-0.22265376393065836,0.3282502824130552,-0.07503750372703044,-0.034776249543220665,0.23471271411568595,,0.12541175671545488,50.0,1.934575839143213,0.07070457779801971,55.51428571428572,48.05063939476442,0.703092502034238
RTX,RTX Corporation,Industrials,Aerospace & Defense,246012760000,0.042196444774732736,0.07208105223325684,0.1929626477655651,0.07988684065368101,0.07069252962368329,0.08308083939959121,0.1798055308852835,0.6055023373438577,5.068119891008174,1.0263336962438758,0.0322747486756378,36.53386454183267,29.901479569892473,-0.10668620138518914
RVMD,"Revolution Medicines, Inc.",Healthcare,Biotechnology,15143787116.1,-0.34421251531290004,-0.37416548422632195,0.6,-11.153678126075532,-14.27320356841259,,,0.09728577935225774,-48.795716231273985,7.144853731096603,-0.06033702091787687,-13.38655462184874,,1.6114461403696798
RVTY,"Revvity, Inc.",Healthcare,Medical - Diagnostics & Research,10994211540,0.0417016211884252,0.05320970470529516,0.5238827697717758,0.2010093269505341,0.18073088607921337,-0.07059725008888695,-0.2877814402257679,0.4849800561627285,3.868687964419374,1.6824441162640114,0.04622932696454193,46.6875,38.10794100410784,-0.025403520853957695
RYAAY,Ryanair Holdings plc,Industrials,"Airlines, Airports & Air Services",26388967144.999996,0.12000820583315622,0.17732047280779123,0.18395476221499601,0.0972659645637449,0.12960007323350492,0.343656412425019,,0.14765280055558208,50.0,0.9034271183195325,0.06876339149726128,12.077966183574878,10.144413929109879,0.8673153471915083
RYTM,"Rhythm Pharmaceuticals, Inc.",Healthcare,Biotechnology,6955926001.440001,-0.6475554225643932,-1.0030451004528904,0.8788513818399851,-13.38619612390713,-11.75621435667162,1.785056622538042,,1.7723072719297615,-9.328863625321867,4.40727945479602,-0.016766710855730196,-34.41800643086817,,0.3101608026758873
RZB,"Reinsurance Group of America, Incorporated",Financial Services,Insurance - Reinsurance,1638120000,0.007508445541467795,0.07477018847214675,0.2536020747206914,0.05151284192604808,0.23535793768830696,0.09223941241166411,0.183068852827724,0.4241883961072729,4.2076502732240435,0,2.497375039679633,1.3835005574136008,2.065012987012987,-0.026548672566371723
SAIA,"Saia, Inc.",Industrials,Trucking,8730491760,0.1416577749917321,0.17443808159697544,0.21085391779044632,0.14678034664206646,-0.0013592001277843227,0.09030297739541915,0.0010531873467871655,0.1622039656298117,21.418147738880304,1.637461188315799,0.0031308660212285683,34.22641509433962,25.919604656445202,0.015804270192234737
SAIL,"SailPoint, Inc.",Technology,Software - Infrastructure,8816054100,-0.04546038240827334,0.11902889350664639,0.52758825025254,-0.22312512740946683,-0.06722525321922783,0.30870206211227624,,0.002641015180469371,-12.48167241729247,1.3224026302085357,0.005869973052910372,-30.17307692307692,,5.207906133993283
SANM,Sanmina Corporation,Technology,"Hardware, Equipment & Parts",6291221951.49,0.10177248021025076,0.12272592055555934,0.08252407697834756,0.044211314830046165,0.031430394541670834,0.048003030272839586,0.02694603280620944,0.16748459794061446,82.53445065176909,1.7241077740550634,0.07523180769165275,25.024122807017545,16.13017799544798,-0.18114097936995943
SARO,"StandardAero, Inc.",Industrials,Aerospace & Defense,9420060720,-0.09055459854028707,0.012108110406372753,0.1364811248050683,0.07008064543190082,0.008097071029737788,0.1488727181002889,,0.9182573760615091,3.1631184097992735,2.200393212376466,0.02487213267134864,34.142857142857146,21.013016010699204,-0.017962090300163824
SATA,"Strive, Inc. Variable Rate Series A Perpetual Preferred Stock",Financial Services,Asset Management,4251786270.65,-0.6375368447426889,-0.8509221087110976,-2.0226526118782604,-7.0646706325207305,-5.597221439544454,0.5299207544652202,,0.004802813858141946,0,6.6601094924375985,-0.005084686440904978,-10.009473684210526,,314.4509891071227
SATS,EchoStar Corporation,Technology,Communication Equipment,31260924300,0.09592772267827818,-0.3498492643586544,0.3259929731106615,0.05017801301136462,-0.01800135650735623,-0.06719632173563672,,5.377675264976975,-0.05988974267815284,0.4151902479403149,-0.03407141739567822,-2.156318190835152,,2.1987031187436044
SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,20737050010,0.09394104507470707,-0.11864847649426476,0.6886115094418288,0.41069007947612635,0.427675577027244,0.05081625815386426,0.4628610466497154,-3.15629340278672,2.9281400269282556,0.49340209340048297,0.05143012142448896,19.677517802644964,26.00076783110212,-0.03451258839531812
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,97612472000,0.1508933420194598,-0.4832292339239058,0.266384437735493,0.1439677740028602,0.09886194634500593,0.06356503261710111,-0.1762487519488838,-3.2867499938245683,6.599336527828972,0.7230177074355559,0.025017294921083445,52.5398773006135,33.792496648793566,-0.03209918478260865
SCCO,Southern Copper Corporation,Basic Materials,Copper,120256554000,0.1994124934214867,0.36621223274840325,0.5041033211005305,0.48547307287938357,0.26137285095109714,0.0525491105408078,0.04524161352977574,0.6716282693579511,18.95397942609637,3.8937578667661183,0.028495744190374855,27.37977099236641,17.619608946526508,0.08420644159875823
SCHW,The Charles Schwab Corporation,Financial Services,Financial - Capital Markets,177040520000,0.07320567786435248,0.14518525252097425,0.8524478794359972,0.35734253337005795,0.24950134189262085,0.09864242880685592,0.1327912096910735,0.6262215477996965,3.052477357485349,0.5304594873813155,0.04949714336582382,21.3482905982906,14.134001221747098,-0.0609432962374139
SCI,Service Corporation International,Consumer Cyclical,Personal Products & Services,11040785910,0.047458592060793746,0.34946154106944727,0.27835136309337344,0.2382005504271047,0.12900129137794872,0.009874808194628715,-0.05275919219524483,3.1373423566674865,3.813714894350203,0.552220452082864,0.05019977785258948,20.357702349869452,16.363856749452726,-0.15482088073438305
SEIC,SEI Investments Company,Financial Services,Asset Management,10022761980,0.18217061868971984,0.26084511453104553,0.5455698234470803,0.256245997029544,0.25453430274294203,0.04611303872472883,0.10254380861346757,0.011668513234827909,1625.158031088083,3.288483539982077,0.05836894073383952,14.239583333333334,15.385542386471782,-0.13466604350781786
SF,Stifel Financial Corp.,Financial Services,Financial - Capital Markets,8580658760,0.0667408637045636,0.12595903503536074,0.8943544481085421,0.1711224559579951,0.14622071879828955,0.07456569462953522,-0.03066080379485636,0.36464152729393473,1.065218640675077,5.238086741588364,0.1400357517538665,13.314194577352474,9.73143179217094,-0.044161955066210345
SFD,"Smithfield Foods, Inc.",Consumer Defensive,Agricultural Farm Products,8863972374.39,0.05143068006342344,0.08576166355664781,0.10527909498137303,0.05241720020842816,0.03886896424976714,0.008583631253722634,0.20260531485927502,0.35230113218644316,31.51219512195122,2.9672601952900632,0.08100205750578181,9.00796812749004,7.523972425998451,-0.002734615213192626
SFM,"Sprouts Farmers Market, Inc.",Consumer Defensive,Grocery Stores,7881387160.000001,0.11250876018147975,0.2780920440107591,0.37173467015688433,0.061157475691777166,0.0447118524964675,0.09614120496684975,0.2610108013288106,1.3850616574749444,259.92741632192553,0.9300656979822072,0.05934627883449897,15.05223880597015,13.842857105651909,-0.15332345268121028
SGHC,Super Group (SGHC) Limited,Consumer Cyclical,"Gambling, Resorts & Casinos",6038771043.549999,0.19259861631775527,0.2511826442030364,0.4651054629277144,0.12275953781122262,0.10839062483473783,0.10512460164793613,-0.43992426865435086,0.10090265283401251,38.636363743834586,1.9424083796779241,0.05396795037428904,27.790697674418603,13.182698902636416,7.983759804444444
SGI,Somnigroup International Inc,Consumer Defensive,Household & Personal Products,18391680000,0.12932277879667856,-3.297106833889201,0.43442221534804687,0.1414033496442202,0.0829216747664476,0.10967355817508828,-0.11940929065556638,2.6592342342342343,3.678238162292789,0.8267952977255303,0.03442861119810697,48,26.914633651309114,0.045685279187817285
SHW,The Sherwin-Williams Company,Basic Materials,Chemicals - Specialty,79840992000,0.14462305701309047,0.6559021097263227,0.45801065028538357,0.1499571085072393,0.09369663603421526,0.042685583299252094,0.10135862001770568,3.16075506165322,8.114310087438687,0.8680837535944973,0.03324106995063388,31.216763005780344,24.74976135407906,-0.06133333333333335
SITM,SiTime Corporation,Technology,Semiconductors,8818094730,-0.05060118842582133,-0.04015301729418275,0.5807570224151357,-0.2581865095002079,0.028576162128434574,0.10537131524389398,,0.004101430397636358,0,11.300267841199929,0.003934863602899853,-205.34302325581396,,0.313637798589919
SJM,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,10459801000,0.020255317181209487,-0.013117159851695637,0.3540396230197812,0.05373725230618422,0.09477173277976336,0.03137209005322039,,1.278725783758433,0.9449108079748164,0.7773619100149712,0.11053747580857418,-75.4076923076923,48.556915602443084,-0.013863216266173706
SLAB,Silicon Laboratories Inc.,Technology,Semiconductors,4316881530,-0.03938801012912417,0.15147641739482154,0.5845748589118659,-0.06661053940491828,-0.03242448081556972,0.02146157977441443,,0,-72.3497435897436,4.687607363669873,0.015239241462343305,-66.63131313131314,,-0.23602614989493342
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,56456980000,0.10784294694894989,0.1735101575542784,0.18580793678631033,0.15228605039572077,0.12349240513592996,0.11711566926562056,0.15511037004568307,0.47140832663066373,9.795332136445243,1.3255213640377692,0.08493192515788127,16.12605042016807,12.047100439882698,0.05071428571428571
SM,SM Energy Company,Energy,Oil & Gas Exploration & Production,2150500000,0.4667582019128062,0.1841295560021419,0.47761632744712895,0.3266724855378513,0.03963748829204725,0.049685475418433045,1.1000047473672558,0.5931392931392931,4.7514450867052025,0.6937553464499572,0.2664496628691002,3.309734513274336,5.6392944038929445,-0.03396251774568848
SMCI,"Super Micro Computer, Inc.",Technology,Computer Hardware,29095521650,0.16806381947558174,0.23278519705273393,0.14723027060534902,0.07473195419694738,-0.019488876013409057,0.4339970268005269,0.3343149531789895,0.7583425596899119,21.032917596897924,5.246373239076217,0.05266480589118429,27.689265536723163,22.90869122278319,0.153240219122732
SMMT,Summit Therapeutics Inc.,Healthcare,Biotechnology,13077272999.999998,-1.4145605280810116,-2.4630049898551505,0.4,-29.979364350760807,-49.694735980039766,,,0.031706279766059005,0,9.868759259716677,-0.018364174778640777,-12.145833333333332,,7.106115634384588
SMTC,Semtech Corporation,Technology,Semiconductors,7175428000,0.06336230745078456,0.6863394302701841,0.5405856218672855,0.11160216267425942,0.08505145987940835,0.09109755114669937,,0.9503529197744224,3.34,2.3744110184849583,0.022260971749699113,-176.45652173913044,56.1574625748503,0.36710896662645753
SN,"SharkNinja, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",15776121685.2,0.14024647187896577,0.18334688232438362,0.43707617707724655,0.11046356339974284,0.047528814975834104,0.1446996339608293,0.20029362081849067,0.33686544147677444,18.95283950617284,2.0361042278059216,0.030067782783711864,22.51509054325956,17.262205610199892,0.014399155602425662
SNA,Snap-on Incorporated,Industrials,Manufacturing - Tools & Accessories,18284495000,0.14918578378880173,0.19279664012871278,0.5145885047803238,0.25400080607638836,0.18825007332354884,0.02884690954587743,0.06494342832940148,0.22357463164638053,25.43486590038314,4.793467610234077,0.05500288632527177,17.978995901639344,13.54688182571364,-0.033395176252319136
SNAP,Snap Inc.,Communication Services,Internet Content & Information,13803452550,-0.1418749872790328,-0.3434246059134348,0.5619268143768728,-0.202777856778059,0.037645750677373975,0.09557895411288442,,2.060470875456663,-5.979404494382022,3.5628160774842486,0.03167243835673561,-29.88888888888889,,0.0971573389814091
SNDK,Sandisk Corporation,Technology,"Hardware, Equipment & Parts",6836750000,-0.04924352909785536,-0.06880982105814844,0.17297434884379204,-0.09376114642624231,-0.041193539439287045,-0.08980738261308308,,0.22157118055555555,-21.857142857142858,3.5641205325858443,-0.017552199510001098,-4.165194346289752,,0.00694444444444442
SNDR,"Schneider National, Inc.",Industrials,Trucking,4648056000,0.07134224985759677,0.09653963898413462,0.10269866762384242,0.060191617735514645,0.019020869528689192,0.0029112906284460838,-0.2867705109018365,0.18527457235428307,4.997041420118343,2.125224901043541,0.07491303891347265,44.96610169491526,29.644499698046182,-0.013513513513513487
SNEX,StoneX Group Inc.,Financial Services,Financial - Capital Markets,4786804607.36,0.09331777928504847,0.1552775077817606,0.018471552873282022,0.021844507785382737,0.016027655949321023,0.3282185785498315,0.11419984186509358,7.789433835282241,1.3865585950692334,1.56834394278929,0.9030867884921147,16.212048192771082,10.570734902260329,0.6529040344024222
SNOW,Snowflake Inc.,Technology,Software - Application,65034901099.99999,-0.20557296512989268,-0.31254158578468594,0.6586445845291624,-0.41843128335831786,0.21511164970087018,0.39998351628150974,,1.42461990060818,-172.9531212340323,1.2987366145666894,0.01722635048337146,-48.78481012658227,,0.12395301896162714
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,72690164680,0.11114826743600245,0.1640821379233371,0.7946476583909341,0.20280367936645805,0.2727718302172414,0.13812756612964083,0.13704523644474897,0.5045756432189353,2.048058218741116,1.61507365760697,0.018560337645942997,55.82041820418203,91.91504095955196,0.04895938388191068
SNX,TD SYNNEX Corporation,Technology,Technology Distributors,12454355760,0.06903393038998032,0.07828695067441387,0.06112917747557225,0.02186621001673335,0.01662324675291262,0.1858059020483105,0.12372391288885831,0.5455878038854596,3.9878494032663316,1.2065088040364795,0.11156112983880268,15.04861111111111,10.28720065199399,0.319172865887948
SO,The Southern Company,Utilities,Regulated Electric,96181600000,0.037529301247475465,0.1162507146264262,0.4134508592776303,0.216924724302557,-0.046181227745061136,0.06337467633301186,0.1476102194286335,1.8274655708573968,2.2,0.646435338702037,-0.03051519209495371,22.131979695431472,22.05482051987347,0.03958529688972656
SOFI,"SoFi Technologies, Inc.",Financial Services,Financial - Credit Services,30110665200,-0.009505125235604959,-0.018560487488272298,0.7833949141691193,-0.11077688641079034,-1.8364886154698408,0.4470992884739893,,0.18443452234831134,0.45479799661489845,0.23823358282762222,-0.13234187865102362,62.333333333333336,51.56504182696056,1.1835464661104784
SOJC,The Southern Company JR 2017B NT 77,Utilities,Regulated Electric,23835830000,0.03712059482929759,0.11607185006627163,0.4134508592776303,0.21701946933690208,-0.06360167163770622,0.06337467633301186,0.15016331689560292,2.092458907152377,2.2042360060514374,0.646435338702037,-0.15061359306556557,5.4847715736040605,13.391603294440632,0.03958529688972656
SOJD,Southern Company (The) Series 2,Utilities,Regulated Electric,22324720000,0.03720830667512874,0.11607185006627163,0.4134508592776303,0.21701946933690208,-0.06829022349293135,0.06337467633301186,0.15016331689560292,2.092458907152377,2.2042360060514374,0.646435338702037,-0.16080828785310633,5.137055837563452,13.184175703500344,0.03958529688972656
SOJE,Southern Company (The) Series 2,Utilities,Regulated Electric,96181600000,0.037529301247475465,0.1162507146264262,0.4134508592776303,0.216924724302557,-0.046181227745061136,0.06337467633301186,0.1476102194286335,1.8274655708573968,2.2,0.646435338702037,-0.03051519209495371,22.131979695431472,22.05482051987347,0.03958529688972656
SOLS,Solstice Advanced Materials Inc.,Basic Materials,Chemicals - Specialty,7727154329.16,0.09715331404367056,0.12427689272106425,0.3521756096353211,0.22133997930218813,0.10961378624276905,0.027047366183624577,-0.30920485302747946,1.7193479801559177,26.142857142857142,1.394045534150613,0.013329616002531281,32.604026845637584,13.140921214699453,0.002151810948199273
SOLV,Solventum Corporation,Healthcare,Medical - Care Facilities,13795684000,0.1163652939844344,0.16417680330326312,0.568725214652534,0.20642291226952328,0.1411611130375745,0.004678845641147955,0.011887867727127022,0.9972271736977619,6.285302593659942,1.230548469387755,-0.0007248643851221875,8.863534675615213,8.231400275103164,0.009474202402604215
SOMN,The Southern Company,Utilities,Regulated Electric,96181600000,0.037529301247475465,0.1162507146264262,0.4134508592776303,0.216924724302557,-0.046181227745061136,0.06337467633301186,0.1476102194286335,1.8274655708573968,2.2,0.646435338702037,-0.03051519209495371,22.131979695431472,22.05482051987347,0.03958529688972656
SPCX,Space Exploration Technologies Corp.,Industrials,Aerospace & Defense,1585464557952.66,-0.008648670799450392,-0.02960449081944898,0.44504279600113716,-0.1476109683184916,-0.37380004979184384,0.34082966976834417,,0.5540471869328494,-1.3311053984575836,1.446355140186916,-0.02962587354601874,-95.23668639053254,,0.06052917723812978
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,60349191980.00001,0.0874318552736633,0.7596445896291046,0.8243041427109862,0.4946865454849136,0.5648523810746415,0.05606775115360052,0.1990804629893257,5.603919383564747,3.2573643156387333,0.159713559297848,0.05907880259907333,13.091230551626591,27.937541956971668,-0.007818738808391013
SPGI,S&P Global Inc.,Financial Services,Financial - Data & Stock Exchanges,159285432000,0.1180332630489096,0.38266465525081017,0.6927299492569015,0.41754705645807044,0.3374303012716721,0.16599785757840801,0.04044509025108822,0.45461821674403713,22.571428571428573,0.8244074898520362,0.0342529755012373,35.623040218132246,26.511335597406607,0.26578073089700993
SPXC,"SPX Technologies, Inc.",Industrials,Industrial - Machinery,9568869800,0.0666196065636772,0.1431399585325117,0.3733984140633015,0.10928701141005077,0.07364736846349162,0.16741802311603404,-0.13765240660187616,0.22417877094972066,7.457925636007828,2.4803730210366517,0.025206738626540826,38.99805068226121,25.469613749672003,0.056106339287685714
SRE,Sempra,Utilities,Diversified Utilities,57626618130.00001,0.03417689949158426,0.0772789170985458,0.2694226149785103,0.22201384104724192,-0.23900025481042006,0.012234403255624748,0.08246268995765171,1.1478142595052825,2.123368146214099,1.5911665296428246,-0.1049341466882294,32.10545454545455,28.869233977866585,0.04681079693990475
SREA,Sempra,Utilities,Diversified Utilities,14431130670,0.052035285020865275,0.07725048303787084,0.34785338447186864,0.33233420447918194,-0.23544433046116087,0.016040641029591907,0.0815190140087978,1.1850129689378124,2.123368146214099,1.5911665296428246,-0.4190246861648021,8.04,15.943169588072548,0.04681079693990475
SSD,"Simpson Manufacturing Co., Inc.",Industrials,Construction,6736205460,0.15671573330239758,0.2039632438868022,0.4628417338872747,0.21141454762264278,0.11486167277358299,0.10350064494223798,0.07719405375820676,0.24021584796641182,50.0,3.5424848413415577,0.04388642860664763,19.52478839177751,15.452362841934988,-0.03709174841315632
SSNC,"SS&C Technologies Holdings, Inc.",Technology,Software - Application,21356706000,0.06840531657133331,0.11303391196202843,0.480718577686616,0.22788839203043887,0.21943907515293767,0.05562734678608128,0.013117556446946121,1.1101980370520936,3.370161857846587,1.0736407567546418,0.07791463721043873,26.815950920245403,17.699941532679055,-0.04420970266040691
SSRM,SSR Mining Inc.,Basic Materials,Gold,4444170400,0.022211851406192244,0.03202622756152293,0.3398193045343695,0.06814914846027251,0.10101258651282238,0.02983556508241425,0.03215763869527488,0.1176356047317524,32.26360238063787,2.0815176346350084,0.0553262293903042,11.241025641025642,9.031265918516668,-0.06133532105207118
ST,Sensata Technologies Holding plc,Technology,"Hardware, Equipment & Parts",4876985000,-0.11637126704366682,0.054347536230700676,0.27513057380609746,0.14061571525445465,0.09654926932805466,-0.0070949796062056425,-0.4491021062543059,1.0492568392331443,3.4480214621059693,2.572958327957683,0.10053342382640094,158.52380952380952,14.056769111067887,-0.0737579505076944
